,symbol,timestamp,open,high,low,close,volume,trade_count,vwap
1328,AAPL,2025-12-02 21:32:00+00:00,286.25,286.25,286.25,286.25,252.0,17.0,286.25
1329,AAPL,2025-12-02 21:34:00+00:00,286.19,286.19,286.19,286.19,21657.0,30.0,286.19
1330,AAPL,2025-12-02 21:37:00+00:00,286.15,286.15,286.15,286.15,440.0,18.0,286.15
1331,AAPL,2025-12-02 21:39:00+00:00,286.15,286.19,286.15,286.19,596.0,12.0,286.182424
1332,AAPL,2025-12-02 21:40:00+00:00,286.15,286.15,286.15,286.15,472.0,31.0,286.15
1333,AAPL,2025-12-02 21:43:00+00:00,286.14,286.19,286.14,286.19,599.0,25.0,286.156667
1334,AAPL,2025-12-02 21:44:00+00:00,286.12,286.12,286.12,286.12,284.0,11.0,286.12
1335,AAPL,2025-12-02 21:47:00+00:00,286.12,286.12,286.0693,286.0693,300.0,16.0,286.09465
1336,AAPL,2025-12-02 21:48:00+00:00,286.0499,286.0499,286.0499,286.0499,375.0,13.0,286.0499
1337,AAPL,2025-12-02 21:49:00+00:00,286.09,286.09,286.01,286.09,803.0,34.0,286.041008
1338,AAPL,2025-12-02 21:50:00+00:00,286.0816,286.0816,286.0816,286.0816,140.0,10.0,286.0816
1339,AAPL,2025-12-02 21:53:00+00:00,286.25,286.25,286.19,286.19,3225.0,74.0,286.247391
1340,AAPL,2025-12-02 21:54:00+00:00,286.21,286.21,286.15,286.15,564.0,40.0,286.183568
1341,AAPL,2025-12-02 21:55:00+00:00,286.05,286.16,286.05,286.05,2363.0,40.0,286.060832
1342,AAPL,2025-12-02 21:56:00+00:00,286.05,286.05,286.05,286.05,1122.0,13.0,286.05
1343,AAPL,2025-12-02 21:57:00+00:00,286.11,286.11,286.11,286.11,135.0,13.0,286.11
1344,AAPL,2025-12-02 21:58:00+00:00,286.05,286.05,286.05,286.05,5755.0,29.0,286.05
1345,AAPL,2025-12-02 22:00:00+00:00,286.054,286.054,286.054,286.054,1197965.0,11.0,286.054
1346,AAPL,2025-12-02 22:03:00+00:00,286.1,286.1,286.04,286.04,1328.0,29.0,286.049901
1347,AAPL,2025-12-02 22:07:00+00:00,286.25,286.25,286.06,286.06,1334.0,30.0,286.225217
1348,AAPL,2025-12-02 22:10:00+00:00,286.02,286.02,286.01,286.01,541.0,27.0,286.013484
1349,AAPL,2025-12-02 22:14:00+00:00,286.1,286.1,286.1,286.1,204.0,18.0,286.1
1350,AAPL,2025-12-02 22:15:00+00:00,286.0201,286.0203,286.0201,286.0203,817.0,34.0,286.02024
1351,AAPL,2025-12-02 22:16:00+00:00,286.05,286.05,286.05,286.05,529.0,11.0,286.05
1352,AAPL,2025-12-02 22:18:00+00:00,286.07,286.07,286.06,286.06,1476.0,8.0,286.061521
1353,AAPL,2025-12-02 22:19:00+00:00,286.02,286.02,286.0167,286.0167,846.0,42.0,286.018559
1354,AAPL,2025-12-02 22:21:00+00:00,286.04,286.04,286.04,286.04,291.0,24.0,286.04
1355,AAPL,2025-12-02 22:22:00+00:00,286.05,286.06,286.05,286.06,813.0,31.0,286.057967
1356,AAPL,2025-12-02 22:23:00+00:00,286.0029,286.0029,286.0029,286.0029,227.0,16.0,286.0029
1357,AAPL,2025-12-02 22:24:00+00:00,286.0,286.0,286.0,286.0,171.0,10.0,286.0
1358,AAPL,2025-12-02 22:25:00+00:00,285.99,285.99,285.8796,285.8796,829.0,43.0,285.9348
1359,AAPL,2025-12-02 22:26:00+00:00,286.0,286.0,286.0,286.0,152.0,5.0,286.0
1360,AAPL,2025-12-02 22:27:00+00:00,286.0,286.0,286.0,286.0,213.0,10.0,286.0
1361,AAPL,2025-12-02 22:28:00+00:00,285.91,286.17,285.91,286.17,379.0,15.0,285.997
1362,AAPL,2025-12-02 22:36:00+00:00,286.05,286.05,286.05,286.05,107.0,6.0,286.05
1363,AAPL,2025-12-02 22:37:00+00:00,286.04,286.04,285.92,285.92,2088.0,26.0,285.93428
1364,AAPL,2025-12-02 22:39:00+00:00,286.0,286.0,286.0,286.0,159.0,10.0,286.0
1365,AAPL,2025-12-02 22:40:00+00:00,285.8618,285.8618,285.8618,285.8618,186.0,13.0,285.8618
1366,AAPL,2025-12-02 22:42:00+00:00,285.95,285.97,285.9,285.9,2505.0,24.0,285.96115
1367,AAPL,2025-12-02 22:44:00+00:00,286.1,286.1299,286.1,286.1299,2113.0,31.0,286.118062
1368,AAPL,2025-12-02 22:47:00+00:00,286.1,286.1,285.97,285.97,487.0,15.0,286.0675
1369,AAPL,2025-12-02 22:52:00+00:00,285.99,285.99,285.99,285.99,196.0,44.0,285.99
1370,AAPL,2025-12-02 22:54:00+00:00,286.07,286.07,286.07,286.07,263.0,24.0,286.07
1371,AAPL,2025-12-02 22:55:00+00:00,286.05,286.05,286.05,286.05,135.0,11.0,286.05
1372,AAPL,2025-12-02 22:58:00+00:00,285.97,285.97,285.97,285.97,240.0,15.0,285.97
1373,AAPL,2025-12-02 23:00:00+00:00,286.08,286.08,286.08,286.08,301.0,20.0,286.08
1374,AAPL,2025-12-02 23:01:00+00:00,286.01,286.01,286.01,286.01,263.0,7.0,286.01
1375,AAPL,2025-12-02 23:04:00+00:00,286.04,286.05,286.04,286.047,861.0,9.0,286.046332
1376,AAPL,2025-12-02 23:05:00+00:00,286.1,286.1,286.09,286.1,1211.0,55.0,286.098333
1377,AAPL,2025-12-02 23:07:00+00:00,286.17,286.17,286.0,286.0,270.0,9.0,286.102271
1378,AAPL,2025-12-02 23:08:00+00:00,286.1471,286.1471,286.1471,286.1471,726.0,17.0,286.1471
1379,AAPL,2025-12-02 23:09:00+00:00,286.15,286.17,286.15,286.17,1665.0,7.0,286.16875
1380,AAPL,2025-12-02 23:14:00+00:00,286.0035,286.0035,286.0035,286.0035,128.0,5.0,286.0035
1381,AAPL,2025-12-02 23:15:00+00:00,286.04,286.04,286.04,286.04,148.0,5.0,286.04
1382,AAPL,2025-12-02 23:16:00+00:00,286.01,286.01,286.01,286.01,273.0,10.0,286.01
1383,AAPL,2025-12-02 23:19:00+00:00,286.09,286.09,286.0012,286.0012,650.0,9.0,286.022049
1384,AAPL,2025-12-02 23:24:00+00:00,286.15,286.15,286.15,286.15,225.0,8.0,286.15
1385,AAPL,2025-12-02 23:26:00+00:00,286.17,286.17,286.17,286.17,356.0,16.0,286.17
1386,AAPL,2025-12-02 23:30:00+00:00,286.1881,286.2,286.1881,286.2,1807.0,41.0,286.189422
1387,AAPL,2025-12-02 23:35:00+00:00,286.22,286.22,286.22,286.22,103.0,2.0,286.22
1388,AAPL,2025-12-02 23:39:00+00:00,286.22,286.22,286.22,286.22,282.0,13.0,286.22
1389,AAPL,2025-12-02 23:42:00+00:00,286.24,286.24,286.24,286.24,330.0,16.0,286.24
1390,AAPL,2025-12-02 23:49:00+00:00,286.05,286.19,286.05,286.19,508.0,6.0,286.106
1391,AAPL,2025-12-02 23:50:00+00:00,286.07,286.18,286.07,286.18,513.0,8.0,286.092088
1392,AAPL,2025-12-02 23:55:00+00:00,286.1497,286.1497,286.1497,286.1497,202.0,3.0,286.1497
1393,AAPL,2025-12-02 23:57:00+00:00,286.15,286.15,286.12,286.12,799.0,14.0,286.131567
1394,AAPL,2025-12-02 23:58:00+00:00,286.18,286.19,286.18,286.19,546.0,17.0,286.183333
1395,AAPL,2025-12-03 00:00:00+00:00,286.2189,286.2189,286.2189,286.2189,341.0,9.0,286.2189
1396,AAPL,2025-12-03 00:01:00+00:00,286.22,286.22,286.22,286.22,158.0,7.0,286.22
1397,AAPL,2025-12-03 00:02:00+00:00,286.116,286.116,286.116,286.116,240.0,12.0,286.116
1398,AAPL,2025-12-03 00:04:00+00:00,286.22,286.22,286.22,286.22,702.0,3.0,286.22
1399,AAPL,2025-12-03 00:05:00+00:00,286.2001,286.2001,286.2001,286.2001,362.0,16.0,286.2001
1400,AAPL,2025-12-03 00:10:00+00:00,286.2,286.3,286.2,286.3,3328.0,51.0,286.24432
1401,AAPL,2025-12-03 00:12:00+00:00,286.4,286.4,286.4,286.4,2414.0,9.0,286.4
1402,AAPL,2025-12-03 00:14:00+00:00,286.3,286.3,286.3,286.3,172.0,9.0,286.3
1403,AAPL,2025-12-03 00:17:00+00:00,286.34,286.34,286.34,286.34,274.0,23.0,286.34
1404,AAPL,2025-12-03 00:18:00+00:00,286.2198,286.3,286.2198,286.3,867.0,18.0,286.254171
1405,AAPL,2025-12-03 00:19:00+00:00,286.21,286.21,286.2,286.2,1040.0,14.0,286.201117
1406,AAPL,2025-12-03 00:20:00+00:00,286.2,286.2,286.08,286.08,3032.0,50.0,286.194483
1407,AAPL,2025-12-03 00:21:00+00:00,286.11,286.11,286.1,286.1,1289.0,65.0,286.102433
1408,AAPL,2025-12-03 00:23:00+00:00,285.87,285.87,285.87,285.87,199.0,15.0,285.87
1409,AAPL,2025-12-03 00:24:00+00:00,285.87,285.87,285.87,285.87,186.0,9.0,285.87
1410,AAPL,2025-12-03 00:25:00+00:00,285.87,285.87,285.85,285.87,2988.0,16.0,285.85395
1411,AAPL,2025-12-03 00:26:00+00:00,285.85,285.85,285.836,285.836,503.0,18.0,285.841304
1412,AAPL,2025-12-03 00:27:00+00:00,286.05,286.15,286.05,286.15,13812.0,73.0,286.060981
1413,AAPL,2025-12-03 00:30:00+00:00,285.7997,286.1,285.7997,286.1,245.0,10.0,285.94985
1414,AAPL,2025-12-03 00:32:00+00:00,285.8466,285.8466,285.8466,285.8466,145.0,5.0,285.8466
1415,AAPL,2025-12-03 00:34:00+00:00,285.95,285.95,285.95,285.95,212.0,11.0,285.95
1416,AAPL,2025-12-03 00:35:00+00:00,286.0,286.0,286.0,286.0,270.0,6.0,286.0
1417,AAPL,2025-12-03 00:37:00+00:00,285.86,286.11,285.86,286.1,1052.0,42.0,285.994831
1418,AAPL,2025-12-03 00:39:00+00:00,286.1,286.1,286.1,286.1,170.0,4.0,286.1
1419,AAPL,2025-12-03 00:40:00+00:00,286.1,286.1,286.1,286.1,1117.0,13.0,286.1
1420,AAPL,2025-12-03 00:44:00+00:00,286.27,286.27,286.27,286.27,346.0,11.0,286.27
1421,AAPL,2025-12-03 00:46:00+00:00,286.2,286.3,286.2,286.3,1660.0,29.0,286.284323
1422,AAPL,2025-12-03 00:47:00+00:00,286.3,286.3,286.3,286.3,332.0,25.0,286.3
1423,AAPL,2025-12-03 00:51:00+00:00,286.45,286.45,286.45,286.45,663.0,38.0,286.45
1424,AAPL,2025-12-03 00:52:00+00:00,286.42,286.5,286.42,286.5,2145.0,42.0,286.435669
1425,AAPL,2025-12-03 00:54:00+00:00,286.39,286.39,286.35,286.35,503.0,9.0,286.363333
1426,AAPL,2025-12-03 00:55:00+00:00,286.35,286.35,286.35,286.35,237.0,8.0,286.35
1427,AAPL,2025-12-03 00:56:00+00:00,286.35,286.37,286.35,286.37,325.0,22.0,286.36083
1428,AAPL,2025-12-03 00:57:00+00:00,286.356,286.356,286.35,286.35,413.0,15.0,286.351863
1429,AAPL,2025-12-03 00:59:00+00:00,286.2,286.33,286.2,286.33,689.0,19.0,286.236111
1430,AAPL,2025-12-03 09:00:00+00:00,286.32,286.32,286.32,286.32,353.0,26.0,286.32
1431,AAPL,2025-12-03 09:03:00+00:00,286.24,286.24,286.24,286.24,523.0,34.0,286.24
1432,AAPL,2025-12-03 09:04:00+00:00,286.23,286.27,286.2,286.27,1057.0,37.0,286.233289
1433,AAPL,2025-12-03 09:05:00+00:00,286.21,286.21,286.19,286.19,846.0,36.0,286.198618
1434,AAPL,2025-12-03 09:08:00+00:00,286.05,286.05,286.05,286.05,763.0,31.0,286.05
1435,AAPL,2025-12-03 09:09:00+00:00,286.03,286.03,286.0,286.0,532.0,20.0,286.01
1436,AAPL,2025-12-03 09:10:00+00:00,286.03,286.03,286.03,286.03,252.0,6.0,286.03
1437,AAPL,2025-12-03 09:11:00+00:00,286.03,286.16,286.03,286.16,1523.0,38.0,286.072412
1438,AAPL,2025-12-03 09:12:00+00:00,286.16,286.2,286.16,286.2,1036.0,18.0,286.173636
1439,AAPL,2025-12-03 09:14:00+00:00,286.17,286.17,286.11,286.11,569.0,24.0,286.145627
1440,AAPL,2025-12-03 09:21:00+00:00,286.23,286.23,286.23,286.23,237.0,5.0,286.23
1441,AAPL,2025-12-03 09:22:00+00:00,286.25,286.25,286.25,286.25,462.0,14.0,286.25
1442,AAPL,2025-12-03 09:23:00+00:00,286.25,286.4,286.25,286.4,3146.0,46.0,286.381614
1443,AAPL,2025-12-03 09:24:00+00:00,286.24,286.24,286.24,286.24,239.0,5.0,286.24
1444,AAPL,2025-12-03 09:26:00+00:00,286.4,286.41,286.4,286.41,556.0,8.0,286.403472
1445,AAPL,2025-12-03 09:27:00+00:00,286.25,286.25,286.25,286.25,334.0,6.0,286.25
1446,AAPL,2025-12-03 09:29:00+00:00,286.3,286.32,286.3,286.32,238.0,5.0,286.31
1447,AAPL,2025-12-03 09:33:00+00:00,286.45,286.5,286.45,286.45,1422.0,41.0,286.4751
1448,AAPL,2025-12-03 09:34:00+00:00,286.56,286.71,286.56,286.71,3376.0,75.0,286.678059
1449,AAPL,2025-12-03 09:35:00+00:00,286.56,286.56,286.56,286.56,260.0,11.0,286.56
1450,AAPL,2025-12-03 09:38:00+00:00,286.66,286.69,286.66,286.69,1120.0,24.0,286.675217
1451,AAPL,2025-12-03 09:39:00+00:00,286.61,286.61,286.51,286.51,1762.0,68.0,286.562
1452,AAPL,2025-12-03 09:40:00+00:00,286.26,286.26,286.26,286.26,308.0,27.0,286.26
1453,AAPL,2025-12-03 09:42:00+00:00,286.33,286.34,286.29,286.3,1278.0,24.0,286.308439
1454,AAPL,2025-12-03 09:44:00+00:00,286.25,286.28,286.25,286.28,1080.0,22.0,286.26
1455,AAPL,2025-12-03 09:45:00+00:00,286.26,286.26,286.26,286.26,382.0,13.0,286.26
1456,AAPL,2025-12-03 09:47:00+00:00,286.32,286.32,286.32,286.32,163.0,10.0,286.32
1457,AAPL,2025-12-03 09:51:00+00:00,286.27,286.27,286.27,286.27,264.0,14.0,286.27
1458,AAPL,2025-12-03 09:52:00+00:00,286.37,286.37,286.37,286.37,280.0,8.0,286.37
1459,AAPL,2025-12-03 09:53:00+00:00,286.36,286.36,286.36,286.36,203.0,3.0,286.36
1460,AAPL,2025-12-03 09:55:00+00:00,286.48,286.48,286.48,286.48,139.0,5.0,286.48
1461,AAPL,2025-12-03 10:02:00+00:00,286.45,286.45,286.4,286.4,799.0,24.0,286.431785
1462,AAPL,2025-12-03 10:04:00+00:00,286.38,286.38,286.38,286.38,262.0,10.0,286.38
1463,AAPL,2025-12-03 10:06:00+00:00,286.38,286.38,286.38,286.38,175.0,4.0,286.38
1464,AAPL,2025-12-03 10:07:00+00:00,286.4,286.41,286.39,286.41,1042.0,21.0,286.401653
1465,AAPL,2025-12-03 10:09:00+00:00,286.4,286.4,286.4,286.4,656.0,12.0,286.4
1466,AAPL,2025-12-03 10:12:00+00:00,286.4,286.4,286.4,286.4,176.0,6.0,286.4
1467,AAPL,2025-12-03 10:19:00+00:00,286.25,286.28,286.23,286.23,791.0,37.0,286.253333
1468,AAPL,2025-12-03 10:22:00+00:00,286.37,286.37,286.37,286.37,366.0,12.0,286.37
1469,AAPL,2025-12-03 10:25:00+00:00,286.31,286.31,286.3,286.3,650.0,30.0,286.302857
1470,AAPL,2025-12-03 10:32:00+00:00,286.2,286.2,286.19,286.19,474.0,30.0,286.195
1471,AAPL,2025-12-03 10:34:00+00:00,286.15,286.15,286.15,286.15,186.0,6.0,286.15
1472,AAPL,2025-12-03 10:38:00+00:00,286.03,286.03,286.0,286.0,3401.0,85.0,286.002104
1473,AAPL,2025-12-03 10:39:00+00:00,286.01,286.01,286.01,286.01,1849.0,12.0,286.01
1474,AAPL,2025-12-03 10:40:00+00:00,286.07,286.09,286.07,286.09,1464.0,13.0,286.0865
1475,AAPL,2025-12-03 10:41:00+00:00,286.11,286.11,286.11,286.11,397.0,20.0,286.11
1476,AAPL,2025-12-03 10:42:00+00:00,286.11,286.11,286.1,286.1,591.0,19.0,286.106364
1477,AAPL,2025-12-03 10:45:00+00:00,286.0,286.0,286.0,286.0,475.0,28.0,286.0
1478,AAPL,2025-12-03 10:48:00+00:00,285.93,285.93,285.93,285.93,1049.0,22.0,285.93
1479,AAPL,2025-12-03 10:50:00+00:00,285.9,285.9,285.9,285.9,732.0,44.0,285.9
1480,AAPL,2025-12-03 10:52:00+00:00,285.96,285.96,285.94,285.94,393.0,8.0,285.951745
1481,AAPL,2025-12-03 10:59:00+00:00,286.05,286.05,286.05,286.05,685.0,27.0,286.05
1482,AAPL,2025-12-03 11:04:00+00:00,285.92,285.92,285.92,285.92,988.0,19.0,285.92
1483,AAPL,2025-12-03 11:06:00+00:00,285.98,285.98,285.98,285.98,126.0,6.0,285.98
1484,AAPL,2025-12-03 11:07:00+00:00,285.97,285.97,285.96,285.97,861.0,22.0,285.968236
1485,AAPL,2025-12-03 11:09:00+00:00,285.88,285.88,285.88,285.88,241.0,6.0,285.88
1486,AAPL,2025-12-03 11:16:00+00:00,285.94,285.94,285.94,285.94,106.0,5.0,285.94
1487,AAPL,2025-12-03 11:20:00+00:00,285.97,285.97,285.96,285.96,520.0,19.0,285.966667
1488,AAPL,2025-12-03 11:21:00+00:00,285.96,285.96,285.96,285.96,211.0,7.0,285.96
1489,AAPL,2025-12-03 11:23:00+00:00,285.98,285.98,285.98,285.98,271.0,13.0,285.98
1490,AAPL,2025-12-03 11:25:00+00:00,286.0,286.02,286.0,286.02,2541.0,55.0,286.002142
1491,AAPL,2025-12-03 11:26:00+00:00,286.12,286.12,286.12,286.12,364.0,19.0,286.12
1492,AAPL,2025-12-03 11:35:00+00:00,286.08,286.08,286.08,286.08,618.0,33.0,286.08
1493,AAPL,2025-12-03 11:36:00+00:00,286.09,286.09,286.09,286.09,350.0,6.0,286.09
1494,AAPL,2025-12-03 11:41:00+00:00,286.05,286.06,286.05,286.06,853.0,14.0,286.054658
1495,AAPL,2025-12-03 12:00:00+00:00,286.14,286.2,286.14,286.19,2923.0,92.0,286.182595
1496,AAPL,2025-12-03 12:01:00+00:00,286.24,286.24,286.24,286.24,302.0,16.0,286.24
1497,AAPL,2025-12-03 12:02:00+00:00,286.2,286.26,286.2,286.26,882.0,45.0,286.24
1498,AAPL,2025-12-03 12:05:00+00:00,286.29,286.29,286.29,286.29,705.0,8.0,286.29
1499,AAPL,2025-12-03 12:06:00+00:00,286.34,286.36,286.34,286.36,2287.0,33.0,286.358894
1500,AAPL,2025-12-03 12:12:00+00:00,286.44,286.44,286.44,286.44,700.0,4.0,286.44
1501,AAPL,2025-12-03 12:15:00+00:00,286.4,286.4,286.37,286.37,538.0,26.0,286.380909
1502,AAPL,2025-12-03 12:16:00+00:00,286.3,286.3,286.3,286.3,295.0,17.0,286.3
1503,AAPL,2025-12-03 12:19:00+00:00,286.28,286.28,286.28,286.28,303.0,6.0,286.28
1504,AAPL,2025-12-03 12:20:00+00:00,286.28,286.29,286.28,286.28,899.0,18.0,286.281667
1505,AAPL,2025-12-03 12:23:00+00:00,286.3,286.3,286.28,286.28,755.0,17.0,286.286667
1506,AAPL,2025-12-03 12:25:00+00:00,286.31,286.31,286.31,286.31,439.0,17.0,286.31
1507,AAPL,2025-12-03 12:28:00+00:00,286.3,286.37,286.3,286.37,1198.0,24.0,286.353471
1508,AAPL,2025-12-03 12:33:00+00:00,286.43,286.57,286.43,286.57,5291.0,145.0,286.490167
1509,AAPL,2025-12-03 12:34:00+00:00,286.54,286.54,286.49,286.49,1767.0,59.0,286.53
1510,AAPL,2025-12-03 12:40:00+00:00,286.48,286.48,286.48,286.48,415.0,20.0,286.48
1511,AAPL,2025-12-03 12:42:00+00:00,286.42,286.42,286.42,286.42,379.0,22.0,286.42
1512,AAPL,2025-12-03 12:43:00+00:00,286.44,286.48,286.44,286.48,954.0,22.0,286.465185
1513,AAPL,2025-12-03 12:46:00+00:00,286.42,286.43,286.42,286.43,326.0,8.0,286.426503
1514,AAPL,2025-12-03 12:47:00+00:00,286.46,286.46,286.46,286.46,515.0,20.0,286.46
1515,AAPL,2025-12-03 12:50:00+00:00,286.48,286.48,286.48,286.48,325.0,11.0,286.48
1516,AAPL,2025-12-03 12:52:00+00:00,286.45,286.45,286.45,286.45,779.0,30.0,286.45
1517,AAPL,2025-12-03 12:56:00+00:00,286.41,286.54,286.4,286.52,4911.0,87.0,286.499646
1518,AAPL,2025-12-03 12:58:00+00:00,286.37,286.37,286.29,286.29,788.0,32.0,286.314316
1519,AAPL,2025-12-03 13:00:00+00:00,286.49,287.0,285.9,286.14,60552.0,2932.0,286.416489
1520,AAPL,2025-12-03 13:01:00+00:00,286.21,286.5,286.0919,286.3999,7621.0,203.0,286.224038
1521,AAPL,2025-12-03 13:02:00+00:00,286.2003,286.23,286.09,286.23,1975.0,175.0,286.182195
1522,AAPL,2025-12-03 13:03:00+00:00,286.25,286.3399,286.25,286.3399,582.0,21.0,286.297475
1523,AAPL,2025-12-03 13:04:00+00:00,286.27,286.27,286.27,286.27,368.0,25.0,286.27
1524,AAPL,2025-12-03 13:05:00+00:00,286.38,286.38,286.38,286.38,433.0,24.0,286.38
1525,AAPL,2025-12-03 13:06:00+00:00,286.28,286.3,286.13,286.2482,1879.0,25.0,286.284172
1526,AAPL,2025-12-03 13:07:00+00:00,286.1489,286.1489,286.1489,286.1489,282.0,16.0,286.1489
1527,AAPL,2025-12-03 13:08:00+00:00,286.2,286.26,286.2,286.21,1181.0,43.0,286.229412
1528,AAPL,2025-12-03 13:09:00+00:00,286.1322,286.1322,286.1322,286.1322,164.0,15.0,286.1322
1529,AAPL,2025-12-03 13:10:00+00:00,286.1571,286.19,286.13,286.19,2032.0,31.0,286.160595
1530,AAPL,2025-12-03 13:13:00+00:00,286.2,286.2277,286.2,286.2277,642.0,12.0,286.223083
1531,AAPL,2025-12-03 13:14:00+00:00,286.17,286.2,286.16,286.16,1176.0,25.0,286.188788
1532,AAPL,2025-12-03 13:15:00+00:00,286.16,286.16,286.16,286.16,1265.0,42.0,286.16
1533,AAPL,2025-12-03 13:16:00+00:00,286.18,286.18,286.18,286.18,768.0,33.0,286.18
1534,AAPL,2025-12-03 13:17:00+00:00,286.09,286.1,286.04,286.04,2028.0,59.0,286.085955
1535,AAPL,2025-12-03 13:18:00+00:00,286.07,286.1479,286.07,286.1479,451.0,31.0,286.102458
1536,AAPL,2025-12-03 13:20:00+00:00,286.05,286.05,286.05,286.05,646.0,48.0,286.05
1537,AAPL,2025-12-03 13:21:00+00:00,286.05,286.1176,286.05,286.1176,958.0,36.0,286.069314
1538,AAPL,2025-12-03 13:22:00+00:00,286.09,286.09,286.09,286.09,388.0,39.0,286.09
1539,AAPL,2025-12-03 13:23:00+00:00,286.092,286.092,286.056,286.056,974.0,22.0,286.069147
1540,AAPL,2025-12-03 13:24:00+00:00,286.1,286.13,286.1,286.13,921.0,42.0,286.109009
1541,AAPL,2025-12-03 13:25:00+00:00,286.08,286.08,286.06,286.06,471.0,28.0,286.069821
1542,AAPL,2025-12-03 13:26:00+00:00,286.13,286.13,286.13,286.13,334.0,21.0,286.13
1543,AAPL,2025-12-03 13:27:00+00:00,286.0985,286.0999,285.98,286.0999,5520.0,147.0,286.02776
1544,AAPL,2025-12-03 13:28:00+00:00,285.932,285.932,285.932,285.932,532.0,34.0,285.932
1545,AAPL,2025-12-03 13:29:00+00:00,285.9,285.9,285.88,285.88,1006.0,59.0,285.891627
1546,AAPL,2025-12-03 13:30:00+00:00,285.9,285.9,285.7505,285.7505,2239.0,112.0,285.799182
1547,AAPL,2025-12-03 13:31:00+00:00,285.7774,285.7901,285.7774,285.7901,1014.0,50.0,285.78375
1548,AAPL,2025-12-03 13:33:00+00:00,285.86,285.89,285.85,285.89,1908.0,53.0,285.879427
1549,AAPL,2025-12-03 13:34:00+00:00,285.85,285.85,285.85,285.85,1257.0,46.0,285.85
1550,AAPL,2025-12-03 13:35:00+00:00,285.8489,285.8489,285.8,285.82,534.0,35.0,285.822967
1551,AAPL,2025-12-03 13:36:00+00:00,285.83,285.87,285.83,285.87,882.0,43.0,285.85
1552,AAPL,2025-12-03 13:37:00+00:00,285.9316,285.969,285.9316,285.969,564.0,26.0,285.95248
1553,AAPL,2025-12-03 13:38:00+00:00,285.965,285.99,285.95,285.95,1303.0,39.0,285.975385
1554,AAPL,2025-12-03 13:39:00+00:00,285.95,285.95,285.95,285.95,471.0,19.0,285.95
1555,AAPL,2025-12-03 13:40:00+00:00,285.9004,285.9006,285.9004,285.9006,412.0,35.0,285.9005
1556,AAPL,2025-12-03 13:41:00+00:00,285.9198,285.9198,285.9,285.91,1708.0,35.0,285.905075
1557,AAPL,2025-12-03 13:42:00+00:00,285.9002,285.9002,285.9002,285.9002,204.0,13.0,285.9002
1558,AAPL,2025-12-03 13:44:00+00:00,285.99,285.99,285.9153,285.92,969.0,45.0,285.941767
1559,AAPL,2025-12-03 13:45:00+00:00,285.93,285.93,285.93,285.93,500.0,32.0,285.93
1560,AAPL,2025-12-03 13:46:00+00:00,285.97,285.98,285.97,285.98,509.0,30.0,285.975
1561,AAPL,2025-12-03 13:47:00+00:00,285.9693,285.97,285.9693,285.97,1289.0,19.0,285.969364
1562,AAPL,2025-12-03 13:48:00+00:00,285.9201,285.95,285.9201,285.9248,1874.0,47.0,285.925012
1563,AAPL,2025-12-03 13:51:00+00:00,285.93,285.93,285.93,285.93,640.0,34.0,285.93
1564,AAPL,2025-12-03 13:52:00+00:00,285.99,286.0,285.99,286.0,702.0,62.0,285.996667
1565,AAPL,2025-12-03 13:53:00+00:00,286.0999,286.0999,286.0999,286.0999,542.0,22.0,286.0999
1566,AAPL,2025-12-03 13:54:00+00:00,286.08,286.08,286.08,286.08,1049.0,47.0,286.08
1567,AAPL,2025-12-03 13:55:00+00:00,286.07,286.1,286.07,286.1,436.0,32.0,286.087787
1568,AAPL,2025-12-03 13:56:00+00:00,286.12,286.12,286.1,286.1,637.0,29.0,286.110148
1569,AAPL,2025-12-03 13:57:00+00:00,286.001,286.001,286.001,286.001,422.0,25.0,286.001
1570,AAPL,2025-12-03 13:58:00+00:00,286.1,286.1,286.016,286.016,735.0,29.0,286.036588
1571,AAPL,2025-12-03 13:59:00+00:00,286.099,286.1,286.099,286.1,1564.0,16.0,286.099267
1572,AAPL,2025-12-03 14:00:00+00:00,286.0,286.01,285.9,285.92,5608.0,114.0,285.975258
1573,AAPL,2025-12-03 14:01:00+00:00,286.0,286.1,285.91,286.08,6715.0,126.0,286.016997
1574,AAPL,2025-12-03 14:02:00+00:00,286.0,286.1,285.97,286.0,5571.0,168.0,286.044222
1575,AAPL,2025-12-03 14:03:00+00:00,285.93,285.93,285.62,285.81,12520.0,299.0,285.798294
1576,AAPL,2025-12-03 14:04:00+00:00,286.0,286.0,285.62,285.88,11598.0,174.0,285.721263
1577,AAPL,2025-12-03 14:05:00+00:00,285.79,285.81,285.62,285.8,5201.0,68.0,285.681719
1578,AAPL,2025-12-03 14:06:00+00:00,285.7,285.82,285.7,285.75,2133.0,54.0,285.771227
1579,AAPL,2025-12-03 14:07:00+00:00,285.79,286.0,285.76,286.0,6573.0,174.0,285.881209
1580,AAPL,2025-12-03 14:08:00+00:00,285.78,285.78,285.62,285.64,4233.0,100.0,285.647543
1581,AAPL,2025-12-03 14:09:00+00:00,285.65,285.9,285.6203,285.69,5737.0,133.0,285.772721
1582,AAPL,2025-12-03 14:10:00+00:00,285.64,286.0,285.6203,286.0,4134.0,89.0,285.921628
1583,AAPL,2025-12-03 14:11:00+00:00,285.81,286.01,285.7464,286.01,3632.0,100.0,285.907227
1584,AAPL,2025-12-03 14:12:00+00:00,286.1664,286.1664,285.63,285.63,6301.0,171.0,285.916036
